Copyright and License Notice. Macedonian Learning Cards v0.2<br/>[Set 04 - License],"Rendered documents are distributed under GPL. If you have any questions, please contact the author at nikita [at] pchelin [dot] ca. Project home: https://github.com/jango/macedonian-qcards<br/>[Сет 04 - Лиценца]"
corner<br/>[Set 04 - Nouns],<b>а</b>гол<br/>[Сет 04 - Именки]
baklava (phyllo and nut pastry)<br/>[Set 04 - Nouns],б<b>а</b>клава<br/>[Сет 04 - Именки]
banana<br/>[Set 04 - Nouns],бан<b>а</b>на<br/>[Сет 04 - Именки]
dinner; supper; evening meal<br/>[Set 04 - Nouns],в<b>е</b>чера<br/>[Сет 04 - Именки]
wine<br/>[Set 04 - Nouns],в<b>и</b>но<br/>[Сет 04 - Именки]
water<br/>[Set 04 - Nouns],в<b>о</b>да<br/>[Сет 04 - Именки]
guest (male/female/plural)<br/>[Set 04 - Nouns],г<b>о</b>стин/гост<b>и</b>нка (мн. г<b>о</b>сти)<br/>[Сет 04 - Именки]
dessert<br/>[Set 04 - Nouns],д<b>е</b>серт<br/>[Сет 04 - Именки]
orange<br/>[Set 04 - Nouns],п<b>о</b>ртокал<br/>[Сет 04 - Именки]
peach<br/>[Set 04 - Nouns],пр<b>а</b>ска<br/>[Сет 04 - Именки]
appetizers<br/>[Set 04 - Nouns],предј<b>а</b>дење<br/>[Сет 04 - Именки]
problem<br/>[Set 04 - Nouns],пр<b>о</b>блем<br/>[Сет 04 - Именки]
butter<br/>[Set 04 - Nouns],п<b>у</b>тер<br/>[Сет 04 - Именки]
fish<br/>[Set 04 - Nouns],р<b>и</b>ба<br/>[Сет 04 - Именки]
rose<br/>[Set 04 - Nouns],р<b>о</b>за<br/>[Сет 04 - Именки]
lunch<br/>[Set 04 - Nouns],р<b>у</b>чек<br/>[Сет 04 - Именки]
salad<br/>[Set 04 - Nouns],с<b>а</b>лата<br/>[Сет 04 - Именки]
traffic light<br/>[Set 04 - Nouns],с<b>е</b>мафор<br/>[Сет 04 - Именки]
family<br/>[Set 04 - Nouns],с<b>е</b>мејство<br/>[Сет 04 - Именки]
cheese<br/>[Set 04 - Nouns],с<b>и</b>рење<br/>[Сет 04 - Именки]
grilled meat<br/>[Set 04 - Nouns],ск<b>а</b>ра<br/>[Сет 04 - Именки]
ice cream<br/>[Set 04 - Nouns],сл<b>а</b>долед<br/>[Сет 04 - Именки]
salt<br/>[Set 04 - Nouns],сол (ж)<br/>[Сет 04 - Именки]
spinach<br/>[Set 04 - Nouns],сп<b>а</b>наќ<br/>[Сет 04 - Именки]
magazine<br/>[Set 04 - Nouns],спис<b>а</b>ние<br/>[Сет 04 - Именки]
soup<br/>[Set 04 - Nouns],с<b>у</b>па<br/>[Сет 04 - Именки]
baked bean casserole<br/>[Set 04 - Nouns],т<b>а</b>вче гр<b>а</b>вче<br/>[Сет 04 - Именки]
telephone<br/>[Set 04 - Nouns],телеф<b>о</b>н<br/>[Сет 04 - Именки]
cake<br/>[Set 04 - Nouns],т<b>о</b>рта<br/>[Сет 04 - Именки]
Turkish coffee<br/>[Set 04 - Nouns],т<b>у</b>рско к<b>а</b>фе<br/>[Сет 04 - Именки]
tomato<br/>[Set 04 - Nouns],д<b>о</b>мат<br/>[Сет 04 - Именки]
cereal<br/>[Set 04 - Nouns],жит<b>а</b>рици<br/>[Сет 04 - Именки]
vegetables<br/>[Set 04 - Nouns],з<b>е</b>ленчук<br/>[Сет 04 - Именки]
idea<br/>[Set 04 - Nouns],ид<b>е</b>ја<br/>[Сет 04 - Именки]
apple<br/>[Set 04 - Nouns],ј<b>а</b>болко<br/>[Сет 04 - Именки]
food<br/>[Set 04 - Nouns],ј<b>а</b>дење<br/>[Сет 04 - Именки]
egg<br/>[Set 04 - Nouns],ј<b>а</b>јце<br/>[Сет 04 - Именки]
"liquid, drinkable yogurt<br/>[Set 04 - Nouns]",ј<b>о</b>гурт<br/>[Сет 04 - Именки]
mineral water<br/>[Set 04 - Nouns],к<b>и</b>села в<b>о</b>да<br/>[Сет 04 - Именки]
yogurt<br/>[Set 04 - Nouns],к<b>и</b>село мл<b>е</b>ко<br/>[Сет 04 - Именки]
pickled cabbage<br/>[Set 04 - Nouns],к<b>и</b>села з<b>е</b>лка<br/>[Сет 04 - Именки]
potato<br/>[Set 04 - Nouns],к<b>о</b>мпир<br/>[Сет 04 - Именки]
cucumber<br/>[Set 04 - Nouns],краст<b>а</b>вица<br/>[Сет 04 - Именки]
onion<br/>[Set 04 - Nouns],кр<b>о</b>мид<br/>[Сет 04 - Именки]
lemon<br/>[Set 04 - Nouns],л<b>и</b>мон<br/>[Сет 04 - Именки]
garlic<br/>[Set 04 - Nouns],л<b>у</b>к<br/>[Сет 04 - Именки]
type of stew<br/>[Set 04 - Nouns],м<b>а</b>нџа<br/>[Сет 04 - Именки]
honey<br/>[Set 04 - Nouns],м<b>е</b>д<br/>[Сет 04 - Именки]
meat<br/>[Set 04 - Nouns],м<b>е</b>со<br/>[Сет 04 - Именки]
convenience store<br/>[Set 04 - Nouns],мин<b>и</b>маркет<br/>[Сет 04 - Именки]
milk<br/>[Set 04 - Nouns],мл<b>е</b>ко<br/>[Сет 04 - Именки]
fruit juice<br/>[Set 04 - Nouns],<b>о</b>вош<u>е</u>н сок<br/>[Сет 04 - Именки]
fruit<br/>[Set 04 - Nouns],<b>о</b>вошје<br/>[Сет 04 - Именки]
tomato<br/>[Set 04 - Nouns],п<b>а</b>тлиџан<br/>[Сет 04 - Именки]
singer (male/female)<br/>[Set 04 - Nouns],п<b>е</b>јач/п<b>е</b>jачка<br/>[Сет 04 - Именки]
mushroom<br/>[Set 04 - Nouns],п<b>е</b>чурка<br/>[Сет 04 - Именки]
drink<br/>[Set 04 - Nouns],п<b>и</b>ење<br/>[Сет 04 - Именки]
pepper (black)<br/>[Set 04 - Nouns],п<b>и</b>пер (црн)<br/>[Сет 04 - Именки]
pepper<br/>[Set 04 - Nouns],п<b>и</b>перка<br/>[Сет 04 - Именки]
meat or cheese filled pastry similar to burek<br/>[Set 04 - Nouns],п<b>и</b>та<br/>[Сет 04 - Именки]
"spiced ground meat patty, similar to hamburger<br/>[Set 04 - Nouns]",плеск<b>а</b>вица<br/>[Сет 04 - Именки]
breakfast<br/>[Set 04 - Nouns],п<b>о</b>јадок<br/>[Сет 04 - Именки]
grilled ground beef in sausage shape<br/>[Set 04 - Nouns],ќ<b>е</b>бапче<br/>[Сет 04 - Именки]
corner<br/>[Set 04 - Nouns],ќ<b>о</b>ше<br/>[Сет 04 - Именки]
movie<br/>[Set 04 - Nouns],филм<br/>[Сет 04 - Именки]
refrigerator<br/>[Set 04 - Nouns],фр<b>и</b>жидер<br/>[Сет 04 - Именки]
food<br/>[Set 04 - Nouns],хр<b>а</b>на<br/>[Сет 04 - Именки]
flowers<br/>[Set 04 - Nouns],цв<b>е</b>ќе<br/>[Сет 04 - Именки]
chocolate<br/>[Set 04 - Nouns],чокол<b>а</b>да<br/>[Сет 04 - Именки]
thick soup; chowder<br/>[Set 04 - Nouns],ч<b>о</b>рба<br/>[Сет 04 - Именки]
sugar<br/>[Set 04 - Nouns],ш<b>е</b>ќер<br/>[Сет 04 - Именки]
chopped vegetable salad<br/>[Set 04 - Nouns],ш<b>о</b>пска с<b>а</b>лата<br/>[Сет 04 - Именки]
spaghetti<br/>[Set 04 - Nouns],шпаг<b>е</b>ти<br/>[Сет 04 - Именки]
white<br/>[Set 04 - Adjectives],бел<br/>[Сет 04 - Придавки]
sweet<br/>[Set 04 - Adjectives],благ<br/>[Сет 04 - Придавки]
bitter<br/>[Set 04 - Adjectives],"г<b>о</b>рко, г<b>о</b>рчлив<br/>[Сет 04 - Придавки]"
domestic; homemade; of the home<br/>[Set 04 - Adjectives],д<b>о</b>маш<u>е</u>н<br/>[Сет 04 - Придавки]
other<br/>[Set 04 - Adjectives],друг<br/>[Сет 04 - Придавки]
sour<br/>[Set 04 - Adjectives],к<b>и</b>сел<br/>[Сет 04 - Придавки]
spicy; angry<br/>[Set 04 - Adjectives],лут<br/>[Сет 04 - Придавки]
mixed<br/>[Set 04 - Adjectives],м<b>е</b>шaн<br/>[Сет 04 - Придавки]
normal<br/>[Set 04 - Adjectives],н<b>о</b>рмал<u>е</u>н<br/>[Сет 04 - Придавки]
favorite<br/>[Set 04 - Adjectives],<b>о</b>милен<br/>[Сет 04 - Придавки]
roasted<br/>[Set 04 - Adjectives],п<b>е</b>чен<br/>[Сет 04 - Придавки]
chicken<br/>[Set 04 - Adjectives],п<b>и</b>лешки<br/>[Сет 04 - Придавки]
stuffed; filled<br/>[Set 04 - Adjectives],п<b>о</b>лнет<br/>[Сет 04 - Придавки]
magnificent; gorgeous<br/>[Set 04 - Adjectives],пр<b>е</b>крас<u>е</u>н<br/>[Сет 04 - Придавки]
fried<br/>[Set 04 - Adjectives],пржен<br/>[Сет 04 - Придавки]
special<br/>[Set 04 - Adjectives],специј<b>а</b>л<u>е</u>н<br/>[Сет 04 - Придавки]
average; middle<br/>[Set 04 - Adjectives],сред<u>е</u>н<br/>[Сет 04 - Придавки]
fresh<br/>[Set 04 - Adjectives],т<b>а</b>зе<br/>[Сет 04 - Придавки]
Turkish<br/>[Set 04 - Adjectives],т<b>у</b>рски<br/>[Сет 04 - Придавки]
red<br/>[Set 04 - Adjectives],црвен<br/>[Сет 04 - Придавки]
black<br/>[Set 04 - Adjectives],црн<br/>[Сет 04 - Придавки]
say<br/>[Set 04 - Verbs],в<b>е</b>ли<br/>[Сет 04 - Глаголи]
eat dinner<br/>[Set 04 - Verbs],в<b>е</b>чера<br/>[Сет 04 - Глаголи]
can; be able; may<br/>[Set 04 - Verbs],м<b>о</b>же<br/>[Сет 04 - Глаголи]
must; have to<br/>[Set 04 - Verbs],м<b>о</b>ра<br/>[Сет 04 - Глаголи]
eat lunch<br/>[Set 04 - Verbs],р<b>у</b>ча<br/>[Сет 04 - Глаголи]
phone<br/>[Set 04 - Verbs],телефон<b>и</b>ра<br/>[Сет 04 - Глаголи]
cost; be worth<br/>[Set 04 - Verbs],ч<b>и</b>ни<br/>[Сет 04 - Глаголи]
How much does it cost?<br/>[Set 04 - Verbs],К<b>о</b>лку ч<b>и</b>ни? К<b>о</b>лку ч<b>и</b>нат?<br/>[Сет 04 - Глаголи]
without<br/>[Set 04 - Prepositions],без<br/>[Сет 04 - Предлози]
by; at someone’s place<br/>[Set 04 - Prepositions],кај<br/>[Сет 04 - Предлози]
opposite<br/>[Set 04 - Prepositions],к<b>а</b>рши<br/>[Сет 04 - Предлози]
between<br/>[Set 04 - Prepositions],м<b>е</b>ѓу<br/>[Сет 04 - Предлози]
"before, in front of<br/>[Set 04 - Prepositions]",пр<b>е</b>д<br/>[Сет 04 - Предлози]
opposite<br/>[Set 04 - Prepositions],спр<b>о</b>ти<br/>[Сет 04 - Предлози]
never<br/>[Set 04 - Adverbs],н<b>и</b>когаш<br/>[Сет 04 - Прилози]
excellent<br/>[Set 04 - Adverbs],<b>о</b>длично<br/>[Сет 04 - Прилози]
"firstly, first of all<br/>[Set 04 - Adverbs]",прво<br/>[Сет 04 - Прилози]
indeed; by all means<br/>[Set 04 - Adverbs],с<b>е</b>како<br/>[Сет 04 - Прилози]
surely<br/>[Set 04 - Adverbs],с<b>и</b>гурно<br/>[Сет 04 - Прилози]
"you (pl. and polite) (dir. obj. long, and clitic)<br/>[Set 04 - Pronouns]","вас, ве<br/>[Сет 04 - Заменки]"
"me (dir. obj. long, and clitic)<br/>[Set 04 - Pronouns]","мене, ме<br/>[Сет 04 - Заменки]"
"us (dir. obj. long, and clitic)<br/>[Set 04 - Pronouns]","нас, нѐ<br/>[Сет 04 - Заменки]"
"her (dir. obj. long, and clitic)<br/>[Set 04 - Pronouns]","неа, ја<br/>[Сет 04 - Заменки]"
"him (dir. obj. , and clitic)<br/>[Set 04 - Pronouns]","него, го<br/>[Сет 04 - Заменки]"
"they (dir. obt. , and clitic)<br/>[Set 04 - Pronouns]","нив, ги<br/>[Сет 04 - Заменки]"
no one<br/>[Set 04 - Pronouns],н<b>и</b>кој<br/>[Сет 04 - Заменки]
"you (sg. dir. obj. long, and clitic)<br/>[Set 04 - Pronouns]","тебе, те<br/>[Сет 04 - Заменки]"
both... and<br/>[Set 04 - Conjunctions],и... и<br/>[Сет 04 - Сврзници]
either... or<br/>[Set 04 - Conjunctions],или... или<br/>[Сет 04 - Сврзници]
neither... nor<br/>[Set 04 - Conjunctions],ни... ни<br/>[Сет 04 - Сврзници]
