Copyright and License Notice. Macedonian Learning Cards v0.2<br/>[Set 12 - License],"Rendered documents are distributed under GPL. If you have any questions, please contact the author at nikita [at] pchelin [dot] ca. Project home: https://github.com/jango/macedonian-qcards<br/>[Сет 12 - Лиценца]"
apparatus<br/>[Set 12 - Nouns],апар<b>а</b>т<br/>[Сет 12 - Именки]
garden<br/>[Set 12 - Nouns],б<b>а</b>вча<br/>[Сет 12 - Именки]
balcony<br/>[Set 12 - Nouns],б<b>а</b>лкон<br/>[Сет 12 - Именки]
bathroom<br/>[Set 12 - Nouns],б<b>а</b>ња<br/>[Сет 12 - Именки]
"married pair, married couple<br/>[Set 12 - Nouns]","бр<b>а</b>чен пар, бр<b>а</b>чна дв<b>о</b>јка<br/>[Сет 12 - Именки]"
"cellar, root cellar<br/>[Set 12 - Nouns]",в<b>и</b>зба<br/>[Сет 12 - Именки]
fork<br/>[Set 12 - Nouns],в<b>и</b>љушка<br/>[Сет 12 - Именки]
entrance<br/>[Set 12 - Nouns],вл<b>е</b>з<br/>[Сет 12 - Именки]
"value, worth<br/>[Set 12 - Nouns]",вр<b>е</b>дност (ж)<br/>[Сет 12 - Именки]
"landlord, landlady<br/>[Set 12 - Nouns]","г<b>а</b>зда, газд<b>а</b>рица<br/>[Сет 12 - Именки]"
bachelor apartment<br/>[Set 12 - Nouns],гарсони<b>е</b>ра<br/>[Сет 12 - Именки]
garden<br/>[Set 12 - Nouns],гр<b>а</b>дина<br/>[Сет 12 - Именки]
small couch; loveseat<br/>[Set 12 - Nouns],дв<b>о</b>сед<br/>[Сет 12 - Именки]
living room<br/>[Set 12 - Nouns],дн<b>е</b>вна с<b>о</b>ба<br/>[Сет 12 - Именки]
agreement<br/>[Set 12 - Nouns],д<b>о</b>говор<br/>[Сет 12 - Именки]
cupboard<br/>[Set 12 - Nouns],д<b>о</b>лап<br/>[Сет 12 - Именки]
small pot for making Turkish coffee<br/>[Set 12 - Nouns],ѓ<b>е</b>зве<br/>[Сет 12 - Именки]
wall<br/>[Set 12 - Nouns],ѕ<b>и</b>д<br/>[Сет 12 - Именки]
exit<br/>[Set 12 - Nouns],<b>и</b>злез<br/>[Сет 12 - Именки]
bathtub<br/>[Set 12 - Nouns],к<b>а</b>да<br/>[Сет 12 - Именки]
"floor (of building), story<br/>[Set 12 - Nouns]",кат<br/>[Сет 12 - Именки]
flatweave carpet<br/>[Set 12 - Nouns],к<b>и</b>лим<br/>[Сет 12 - Именки]
rent<br/>[Set 12 - Nouns],к<b>и</b>рија<br/>[Сет 12 - Именки]
chest of drawers<br/>[Set 12 - Nouns],ком<b>о</b>да<br/>[Сет 12 - Именки]
bed<br/>[Set 12 - Nouns],кр<b>е</b>вет<br/>[Сет 12 - Именки]
kitchen<br/>[Set 12 - Nouns],к<b>у</b>јна<br/>[Сет 12 - Именки]
bathroom<br/>[Set 12 - Nouns],куп<b>а</b>тило<br/>[Сет 12 - Именки]
lamp<br/>[Set 12 - Nouns],л<b>а</b>мпа<br/>[Сет 12 - Именки]
elevator<br/>[Set 12 - Nouns],л<b>и</b>фт<br/>[Сет 12 - Именки]
"table, little table<br/>[Set 12 - Nouns]","м<b>а</b>са, м<b>а</b>сичка<br/>[Сет 12 - Именки]"
furniture<br/>[Set 12 - Nouns],м<b>е</b>бел<br/>[Сет 12 - Именки]
