Copyright and License Notice. Macedonian Learning Cards v0.2<br/>[Set 13 - License],"Rendered documents are distributed under GPL. If you have any questions, please contact the author at nikita [at] pchelin [dot] ca. Project home: https://github.com/jango/macedonian-qcards<br/>[Сет 13 - Лиценца]"
airplane ticket<br/>[Set 13 - Nouns],"ави<span style=""text-decoration: italic;"">о</span>нска к<span style=""text-decoration: italic;"">а</span>рта<br/>[Сет 13 - Именки]"
airport<br/>[Set 13 - Nouns],"аеродр<span style=""text-decoration: italic;"">о</span>м<br/>[Сет 13 - Именки]"
baggage<br/>[Set 13 - Nouns],"б<span style=""text-decoration: italic;"">а</span>гаж<br/>[Сет 13 - Именки]"
blouse<br/>[Set 13 - Nouns],"бл<span style=""text-decoration: italic;"">у</span>за<br/>[Сет 13 - Именки]"
pine<br/>[Set 13 - Nouns],бор<br/>[Сет 13 - Именки]
razor<br/>[Set 13 - Nouns],брич<br/>[Сет 13 - Именки]
ship<br/>[Set 13 - Nouns],брод<br/>[Сет 13 - Именки]
century<br/>[Set 13 - Nouns],век<br/>[Сет 13 - Именки]
summit<br/>[Set 13 - Nouns],врв<br/>[Сет 13 - Именки]
underpants<br/>[Set 13 - Nouns],"г<span style=""text-decoration: italic;"">а</span>ќи<br/>[Сет 13 - Именки]"
swimming trunks<br/>[Set 13 - Nouns],"г<span style=""text-decoration: italic;"">а</span>ќи за к<span style=""text-decoration: italic;"">а</span>пење<br/>[Сет 13 - Именки]"
border<br/>[Set 13 - Nouns],"гр<span style=""text-decoration: italic;"">а</span>ница<br/>[Сет 13 - Именки]"
valley<br/>[Set 13 - Nouns],"д<span style=""text-decoration: italic;"">о</span>лина<br/>[Сет 13 - Именки]"
underwear<br/>[Set 13 - Nouns],"д<span style=""text-decoration: italic;"">о</span>лна <span style=""text-decoration: italic;"">о</span>блека<br/>[Сет 13 - Именки]"
Aegean Sea<br/>[Set 13 - Nouns],"<span style=""text-decoration: italic;"">Е</span>гејско М<span style=""text-decoration: italic;"">о</span>ре<br/>[Сет 13 - Именки]"
skirt<br/>[Set 13 - Nouns],"зд<span style=""text-decoration: italic;"">о</span>лниште<br/>[Сет 13 - Именки]"
"hat, cap<br/>[Set 13 - Nouns]","к<span style=""text-decoration: italic;"">а</span>па<br/>[Сет 13 - Именки]"
map; ticket; card<br/>[Set 13 - Nouns],"к<span style=""text-decoration: italic;"">а</span>рта<br/>[Сет 13 - Именки]"
climate<br/>[Set 13 - Nouns],"кл<span style=""text-decoration: italic;"">и</span>ма<br/>[Сет 13 - Именки]"
conference<br/>[Set 13 - Nouns],"конфер<span style=""text-decoration: italic;"">е</span>нција<br/>[Сет 13 - Именки]"
bathing suit<br/>[Set 13 - Nouns],"к<span style=""text-decoration: italic;"">о</span>стим за к<span style=""text-decoration: italic;"">а</span>пење<br/>[Сет 13 - Именки]"
"valley, basin<br/>[Set 13 - Nouns]","к<span style=""text-decoration: italic;"">о</span>тлина<br/>[Сет 13 - Именки]"
necktie<br/>[Set 13 - Nouns],"крав<span style=""text-decoration: italic;"">а</span>та<br/>[Сет 13 - Именки]"
"towel; rag, cloth<br/>[Set 13 - Nouns]",крпа<br/>[Сет 13 - Именки]
suitcase<br/>[Set 13 - Nouns],"к<span style=""text-decoration: italic;"">у</span>фер<br/>[Сет 13 - Именки]"
leaf<br/>[Set 13 - Nouns],"л<span style=""text-decoration: italic;"">и</span>ст<br/>[Сет 13 - Именки]"
