Copyright and License Notice. Macedonian Learning Cards v0.2<br/>[Set 10 - License],"Rendered documents are distributed under GPL. If you have any questions, please contact the author at nikita [at] pchelin [dot] ca. Project home: https://github.com/jango/macedonian-qcards<br/>[Сет 10 - Лиценца]"
beard<br/>[Set 10 - Nouns],бр<b>а</b>да<br/>[Сет 10 - Именки]
cousin<br/>[Set 10 - Nouns],"бр<b>а</b>тучед, брат<b>у</b>четка<br/>[Сет 10 - Именки]"
necktie<br/>[Set 10 - Nouns],вр<b>а</b>товрска<br/>[Сет 10 - Именки]
uncle (mother’s brother)<br/>[Set 10 - Nouns],в<b>у</b>јко<br/>[Сет 10 - Именки]
aunt (mother’s brother wife)<br/>[Set 10 - Nouns],в<b>у</b>јна<br/>[Сет 10 - Именки]
girl<br/>[Set 10 - Nouns],д<b>е</b>војка<br/>[Сет 10 - Именки]
little (young) girl<br/>[Set 10 - Nouns],д<b>е</b>војче<br/>[Сет 10 - Именки]
skirt<br/>[Set 10 - Nouns],зд<b>о</b>лниште<br/>[Сет 10 - Именки]
interest<br/>[Set 10 - Nouns],<b>и</b>нтерес<br/>[Сет 10 - Именки]
overcoat<br/>[Set 10 - Nouns],к<b>а</b>пут<br/>[Сет 10 - Именки]
character<br/>[Set 10 - Nouns],к<b>а</b>рактер<br/>[Сет 10 - Именки]
horse<br/>[Set 10 - Nouns],к<b>о</b>њ<br/>[Сет 10 - Именки]
hair<br/>[Set 10 - Nouns],к<b>о</b>са<br/>[Сет 10 - Именки]
necktie<br/>[Set 10 - Nouns],крав<b>а</b>та<br/>[Сет 10 - Именки]
contact lenses<br/>[Set 10 - Nouns],л<b>е</b>ќи<br/>[Сет 10 - Именки]
face<br/>[Set 10 - Nouns],л<b>и</b>це<br/>[Сет 10 - Именки]
donkey<br/>[Set 10 - Nouns],м<b>а</b>гаре<br/>[Сет 10 - Именки]
Tshirt<br/>[Set 10 - Nouns],м<b>а</b>ица<br/>[Сет 10 - Именки]
girl<br/>[Set 10 - Nouns],м<b>о</b>миче<br/>[Сет 10 - Именки]
boy<br/>[Set 10 - Nouns],м<b>о</b>мче<br/>[Сет 10 - Именки]
motorcycle<br/>[Set 10 - Nouns],м<b>о</b>тор<br/>[Сет 10 - Именки]
moustache<br/>[Set 10 - Nouns],м<b>у</b>стаќи<br/>[Сет 10 - Именки]
performance<br/>[Set 10 - Nouns],н<b>а</b>стап<br/>[Сет 10 - Именки]
earring<br/>[Set 10 - Nouns],<b>о</b>бетка<br/>[Сет 10 - Именки]
answer<br/>[Set 10 - Nouns],<b>о</b>дговор<br/>[Сет 10 - Именки]
eye (pl. eyes)<br/>[Set 10 - Nouns],<b>о</b>ко (мн. <b>о</b>чи)<br/>[Сет 10 - Именки]
glasses<br/>[Set 10 - Nouns],<b>о</b>чила<br/>[Сет 10 - Именки]
trip<br/>[Set 10 - Nouns],пат<b>у</b>вање<br/>[Сет 10 - Именки]
question<br/>[Set 10 - Nouns],пр<b>а</b>шање<br/>[Сет 10 - Именки]
lecturer<br/>[Set 10 - Nouns],пр<b>е</b>давач<br/>[Сет 10 - Именки]
dictionary<br/>[Set 10 - Nouns],р<b>е</b>чник<br/>[Сет 10 - Именки]
rock group<br/>[Set 10 - Nouns],рок гр<b>у</b>па<br/>[Сет 10 - Именки]
uncle (father’s brother)<br/>[Set 10 - Nouns],стр<b>и</b>ко<br/>[Сет 10 - Именки]
aunt (father’s brother’s wife)<br/>[Set 10 - Nouns],стр<b>и</b>на<br/>[Сет 10 - Именки]
tattoo<br/>[Set 10 - Nouns],тетов<b>а</b>жа<br/>[Сет 10 - Именки]
uncle<br/>[Set 10 - Nouns],т<b>е</b>тин<br/>[Сет 10 - Именки]
aunt<br/>[Set 10 - Nouns],т<b>е</b>тка<br/>[Сет 10 - Именки]
"ear, ears<br/>[Set 10 - Nouns]",<b>у</b>во (мн. <b>у</b>ши)<br/>[Сет 10 - Именки]
jeans<br/>[Set 10 - Nouns],ф<b>а</b>рмерки<br/>[Сет 10 - Именки]
dress<br/>[Set 10 - Nouns],ф<b>у</b>стан<br/>[Сет 10 - Именки]
ambitious<br/>[Set 10 - Adjectives],амбици<b>о</b>з<u>е</u>н<br/>[Сет 10 - Придавки]
slow; slowwitted<br/>[Set 10 - Adjectives],б<b>а</b>в<u>е</u>н<br/>[Сет 10 - Придавки]
beige<br/>[Set 10 - Adjectives],беж<br/>[Сет 10 - Придавки]
wealthy<br/>[Set 10 - Adjectives],б<b>о</b>гат<br/>[Сет 10 - Придавки]
quick; quickwitted<br/>[Set 10 - Adjectives],брз<br/>[Сет 10 - Придавки]
"faithful, loyal<br/>[Set 10 - Adjectives]",в<b>е</b>р<u>е</u>н<br/>[Сет 10 - Придавки]
"cheerful, happy<br/>[Set 10 - Adjectives]",в<b>е</b>сел<br/>[Сет 10 - Придавки]
violet<br/>[Set 10 - Adjectives],ви<b>о</b>летов<br/>[Сет 10 - Придавки]
curly<br/>[Set 10 - Adjectives],в<b>и</b>ткан<br/>[Сет 10 - Придавки]
"diligent, industrious<br/>[Set 10 - Adjectives]",вр<b>е</b>д<u>е</u>н<br/>[Сет 10 - Придавки]
"gay, homosexual<br/>[Set 10 - Adjectives]",геј<br/>[Сет 10 - Придавки]
ugly<br/>[Set 10 - Adjectives],грд<br/>[Сет 10 - Придавки]
fat<br/>[Set 10 - Adjectives],д<b>е</b>бел<br/>[Сет 10 - Придавки]
long<br/>[Set 10 - Adjectives],долг<br/>[Сет 10 - Придавки]
friendly<br/>[Set 10 - Adjectives],др<b>у</b>штвен<br/>[Сет 10 - Придавки]
"economical, prudent<br/>[Set 10 - Adjectives]",екон<b>о</b>мичен<br/>[Сет 10 - Придавки]
elegant<br/>[Set 10 - Adjectives],елег<b>а</b>нт<u>е</u>н<br/>[Сет 10 - Придавки]
"female, feminine<br/>[Set 10 - Adjectives]",ж<b>е</b>нски<br/>[Сет 10 - Придавки]
female (girl child)<br/>[Set 10 - Adjectives],ж<b>е</b>нско (д<b>е</b>те)<br/>[Сет 10 - Придавки]
forbidden<br/>[Set 10 - Adjectives],з<b>а</b>бранет<br/>[Сет 10 - Придавки]
gold<br/>[Set 10 - Adjectives],зл<b>а</b>т<u>е</u>н<br/>[Сет 10 - Придавки]
(un)intelligent<br/>[Set 10 - Adjectives],"интелиг<b>е</b>нт<u>е</u>н, неинтелиг<b>е</b>нт<u>е</u>н<br/>[Сет 10 - Придавки]"
"shrewd, sly, clever<br/>[Set 10 - Adjectives]",<b>и</b>т<u>а</u>р<br/>[Сет 10 - Придавки]
"coffeecolored, brown<br/>[Set 10 - Adjectives]",к<b>а</b>фен<br/>[Сет 10 - Придавки]
conservative<br/>[Set 10 - Adjectives],конзерват<b>и</b>в<u>е</u>н<br/>[Сет 10 - Придавки]
short<br/>[Set 10 - Adjectives],кр<b>а</b>т<u>о</u>к<br/>[Сет 10 - Придавки]
"male, masculine<br/>[Set 10 - Adjectives]",м<b>а</b>шки<br/>[Сет 10 - Придавки]
male (boy child)<br/>[Set 10 - Adjectives],м<b>а</b>шко (д<b>е</b>те)<br/>[Сет 10 - Придавки]
blue (purplish)<br/>[Set 10 - Adjectives],м<b>о</b>д<u>а</u>р<br/>[Сет 10 - Придавки]
lazy<br/>[Set 10 - Adjectives],мрзлив<br/>[Сет 10 - Придавки]
"smiling, laughing<br/>[Set 10 - Adjectives]",н<b>а</b>смеан<br/>[Сет 10 - Придавки]
unintelligent<br/>[Set 10 - Adjectives],неинтелиг<b>е</b>нт<u>е</u>н<br/>[Сет 10 - Придавки]
unexpected<br/>[Set 10 - Adjectives],неоч<b>е</b>куван<br/>[Сет 10 - Придавки]
unpleasant<br/>[Set 10 - Adjectives],непр<b>и</b>јат<u>е</u>н<br/>[Сет 10 - Придавки]
"dishonest, unfair, untrustworthy<br/>[Set 10 - Adjectives]",н<b>е</b>чесен<br/>[Сет 10 - Придавки]
blue; blond hair<br/>[Set 10 - Adjectives],плав<br/>[Сет 10 - Придавки]
