"[Copyright & License Notice]{LaTeX template is copyrighted by its author and licensed under GPL. Rendered documents and code used to generate them is copyrighted and is distributed under GNU General Public License. If you have any questions, please contact the author at nikita [at] pchelin.ca]",Copyright & License Notice
airplane<br>[Set 08 - Nouns],"ави<span style=""font-weight:600;"">о</span>н<br>[Сет 08 - Именки]"
coast; shore; bank<br>[Set 08 - Nouns],брег<br>[Сет 08 - Именки]
boat<br>[Set 08 - Nouns],брод<br>[Сет 08 - Именки]
fool<br>[Set 08 - Nouns],"б<span style=""font-weight:600;"">у</span>дала (м, ж)<br>[Сет 08 - Именки]"
little fool (diminutive)<br>[Set 08 - Nouns],"б<span style=""font-weight:600;"">у</span>далче<br>[Сет 08 - Именки]"
engagement<br>[Set 08 - Nouns],"в<span style=""font-weight:600;"">е</span>ридба<br>[Сет 08 - Именки]"
rowing<br>[Set 08 - Nouns],"в<span style=""font-weight:600;"">е</span>слање<br>[Сет 08 - Именки]"
Mr.<br>[Set 08 - Nouns],"г<span style=""font-weight:600;"">о</span>сподин<br>[Сет 08 - Именки]"
Mrs.<br>[Set 08 - Nouns],"г<span style=""font-weight:600;"">о</span>споѓа<br>[Сет 08 - Именки]"
Miss<br>[Set 08 - Nouns],"госп<span style=""font-weight:600;"">о</span>ѓица<br>[Сет 08 - Именки]"
date<br>[Set 08 - Nouns],"д<span style=""font-weight:600;"">а</span>тум<br>[Сет 08 - Именки]"
graduation<br>[Set 08 - Nouns],"диплом<span style=""font-weight:600;"">и</span>рање<br>[Сет 08 - Именки]"
west (in the west)<br>[Set 08 - Nouns],"з<span style=""font-weight:600;"">а</span>пад (на з<span style=""font-weight:600;"">а</span>пад)<br>[Сет 08 - Именки]"
nameday<br>[Set 08 - Nouns],"<span style=""font-weight:600;"">и</span>менден<br>[Сет 08 - Именки]"
east (in the east)<br>[Set 08 - Nouns],"<span style=""font-weight:600;"">и</span>сток (на <span style=""font-weight:600;"">и</span>сток)<br>[Сет 08 - Именки]"
south (in the south)<br>[Set 08 - Nouns],југ (на југ)<br>[Сет 08 - Именки]
kayak<br>[Set 08 - Nouns],"к<span style=""font-weight:600;"">а</span>јак<br>[Сет 08 - Именки]"
