"[Copyright & License Notice]{LaTeX template is copyrighted by its author and licensed under GPL. Rendered documents and code used to generate them is copyrighted and is distributed under GNU General Public License. If you have any questions, please contact the author at nikita [at] pchelin.ca]",Copyright & License Notice
bouquet<br>[Set 14 - Nouns],"б<span style=""font-weight:600;"">у</span>кетче<br>[Сет 14 - Именки]"
wreath<br>[Set 14 - Nouns],"в<span style=""font-weight:600;"">е</span>н<span style=""text-decoration: underline;"">е</span>ц<br>[Сет 14 - Именки]"
return<br>[Set 14 - Nouns],"вр<span style=""font-weight:600;"">а</span>ќање<br>[Сет 14 - Именки]"
goal<br>[Set 14 - Nouns],гол<br>[Сет 14 - Именки]
diary<br>[Set 14 - Nouns],"дн<span style=""font-weight:600;"">е</span>вник<br>[Сет 14 - Именки]"
closing<br>[Set 14 - Nouns],"затв<span style=""font-weight:600;"">о</span>рање<br>[Сет 14 - Именки]"
outing<br>[Set 14 - Nouns],"<span style=""font-weight:600;"">и</span>злет<br>[Сет 14 - Именки]"
"ribbon, tape; conveyor belt<br>[Set 14 - Nouns]","л<span style=""font-weight:600;"">е</span>нта<br>[Сет 14 - Именки]"
event<br>[Set 14 - Nouns],"манифест<span style=""font-weight:600;"">а</span>ција<br>[Сет 14 - Именки]"
motif<br>[Set 14 - Nouns],"м<span style=""font-weight:600;"">о</span>тив<br>[Сет 14 - Именки]"
award<br>[Set 14 - Nouns],"н<span style=""font-weight:600;"">а</span>града<br>[Сет 14 - Именки]"
competition<br>[Set 14 - Nouns],"н<span style=""font-weight:600;"">а</span>тпревар<br>[Сет 14 - Именки]"
bride<br>[Set 14 - Nouns],"н<span style=""font-weight:600;"">е</span>веста<br>[Сет 14 - Именки]"
victor<br>[Set 14 - Nouns],"п<span style=""font-weight:600;"">о</span>бедник<br>[Сет 14 - Именки]"
poetry<br>[Set 14 - Nouns],"по<span style=""font-weight:600;"">е</span>зија<br>[Сет 14 - Именки]"
poet<br>[Set 14 - Nouns],"п<span style=""font-weight:600;"">о</span>ет<br>[Сет 14 - Именки]"
poetry reading<br>[Set 14 - Nouns],"п<span style=""font-weight:600;"">о</span>етско ч<span style=""font-weight:600;"">и</span>тање<br>[Сет 14 - Именки]"
arrival<br>[Set 14 - Nouns],"пристигн<span style=""font-weight:600;"">у</span>вање<br>[Сет 14 - Именки]"
handball<br>[Set 14 - Nouns],"р<span style=""font-weight:600;"">а</span>комет<br>[Сет 14 - Именки]"
"review, show<br>[Set 14 - Nouns]","р<span style=""font-weight:600;"">е</span>вија<br>[Сет 14 - Именки]"
result<br>[Set 14 - Nouns],"резулт<span style=""font-weight:600;"">а</span>т<br>[Сет 14 - Именки]"
national team<br>[Set 14 - Nouns],"репрезент<span style=""font-weight:600;"">а</span>ција<br>[Сет 14 - Именки]"
Romania<br>[Set 14 - Nouns],"Ром<span style=""font-weight:600;"">а</span>нија<br>[Сет 14 - Именки]"
Romanian (male)<br>[Set 14 - Nouns],"Р<span style=""font-weight:600;"">о</span>ман<span style=""text-decoration: underline;"">е</span>ц<br>[Сет 14 - Именки]"
Romanian (woman)<br>[Set 14 - Nouns],"Р<span style=""font-weight:600;"">о</span>манка<br>[Сет 14 - Именки]"
painter<br>[Set 14 - Nouns],"сл<span style=""font-weight:600;"">и</span>кар<br>[Сет 14 - Именки]"
theme<br>[Set 14 - Nouns],"т<span style=""font-weight:600;"">е</span>ма<br>[Сет 14 - Именки]"
terminal<br>[Set 14 - Nouns],"термин<span style=""font-weight:600;"">а</span>л<br>[Сет 14 - Именки]"
ball<br>[Set 14 - Nouns],"т<span style=""font-weight:600;"">о</span>пка<br>[Сет 14 - Именки]"
finale<br>[Set 14 - Nouns],"фин<span style=""font-weight:600;"">а</span>ле<br>[Сет 14 - Именки]"
form<br>[Set 14 - Nouns],"формул<span style=""font-weight:600;"">а</span>р<br>[Сет 14 - Именки]"
window; counter; wicket<br>[Set 14 - Nouns],"ш<span style=""font-weight:600;"">а</span>лтер<br>[Сет 14 - Именки]"
pity<br>[Set 14 - Nouns],"шт<span style=""font-weight:600;"">е</span>та<br>[Сет 14 - Именки]"
pleased<br>[Set 14 - Adjectives],"зад<span style=""font-weight:600;"">о</span>вол<span style=""text-decoration: underline;"">е</span>н<br>[Сет 14 - Придавки]"
detained<br>[Set 14 - Adjectives],"з<span style=""font-weight:600;"">а</span>држан<br>[Сет 14 - Придавки]"
"even, tied<br>[Set 14 - Adjectives]","из<span style=""font-weight:600;"">е</span>дначен<br>[Сет 14 - Придавки]"
"of what size, how big<br>[Set 14 - Adjectives]","к<span style=""font-weight:600;"">о</span>лкав<br>[Сет 14 - Придавки]"
unmarried (male)<br>[Set 14 - Adjectives],"н<span style=""font-weight:600;"">е</span>женет<br>[Сет 14 - Придавки]"
unmarried (female)<br>[Set 14 - Adjectives],"нем<span style=""font-weight:600;"">а</span>женa<br>[Сет 14 - Придавки]"
some sort of<br>[Set 14 - Adjectives],"н<span style=""font-weight:600;"">е</span>как<span style=""text-decoration: underline;"">о</span>в<br>[Сет 14 - Придавки]"
no sort of<br>[Set 14 - Adjectives],"н<span style=""font-weight:600;"">и</span>как<span style=""text-decoration: underline;"">о</span>в<br>[Сет 14 - Придавки]"
