"[Copyright & License Notice]{LaTeX template is copyrighted by its author and licensed under GPL. Rendered documents and code used to generate them is copyrighted and is distributed under GNU General Public License. If you have any questions, please contact the author at nikita [at] pchelin.ca]",Copyright & License Notice
bus stop<br>[Set 06 - Nouns],"авт<span style=""font-weight:600;"">о</span>буска п<span style=""font-weight:600;"">о</span>стојка<br>[Сет 06 - Именки]"
Albanian<br>[Set 06 - Nouns],"<span style=""font-weight:600;"">А</span>лбанец, <span style=""font-weight:600;"">А</span>лбанка (мн. <span style=""font-weight:600;"">А</span>лбанци)<br>[Сет 06 - Именки]"
Turkish bath<br>[Set 06 - Nouns],"<span style=""font-weight:600;"">а</span>мам<br>[Сет 06 - Именки]"
bath<br>[Set 06 - Nouns],"б<span style=""font-weight:600;"">а</span>ња<br>[Сет 06 - Именки]"
market (flea market)<br>[Set 06 - Nouns],Бит пазар<br>[Сет 06 - Именки]
"vicinity, proximity, neighborhood<br>[Set 06 - Nouns]","бл<span style=""font-weight:600;"">и</span>зина<br>[Сет 06 - Именки]"
blouse<br>[Set 06 - Nouns],"бл<span style=""font-weight:600;"">у</span>за<br>[Сет 06 - Именки]"
color<br>[Set 06 - Nouns],"б<span style=""font-weight:600;"">о</span>ја<br>[Сет 06 - Именки]"
boulevard<br>[Set 06 - Nouns],"булев<span style=""font-weight:600;"">а</span>р<br>[Сет 06 - Именки]"
boutique<br>[Set 06 - Nouns],"б<span style=""font-weight:600;"">у</span>тик<br>[Сет 06 - Именки]"
bicycle<br>[Set 06 - Nouns],"вел<span style=""font-weight:600;"">о</span>сипед<br>[Сет 06 - Именки]"
news<br>[Set 06 - Nouns],"в<span style=""font-weight:600;"">е</span>сти<br>[Сет 06 - Именки]"
Vlah<br>[Set 06 - Nouns],"Влав, Вл<span style=""font-weight:600;"">а</span>инка (мн. Вл<span style=""font-weight:600;"">а</span>си)<br>[Сет 06 - Именки]"
entrance<br>[Set 06 - Nouns],влез<br>[Сет 06 - Именки]
guide<br>[Set 06 - Nouns],"в<span style=""font-weight:600;"">о</span>дич<br>[Сет 06 - Именки]"
