"[Copyright & License Notice]{LaTeX template is copyrighted by its author and licensed under GPL. Rendered documents and code used to generate them is copyrighted and is distributed under GNU General Public License. If you have any questions, please contact the author at nikita [at] pchelin.ca]",Copyright & License Notice
apparatus<br>[Set 12 - Nouns],апарат<br>[Сет 12 - Именки]
garden<br>[Set 12 - Nouns],бавча<br>[Сет 12 - Именки]
balcony<br>[Set 12 - Nouns],балкон<br>[Сет 12 - Именки]
bathroom<br>[Set 12 - Nouns],бања<br>[Сет 12 - Именки]
"married pair, married couple<br>[Set 12 - Nouns]","брачен пар, брачна двојка<br>[Сет 12 - Именки]"
"cellar, root cellar<br>[Set 12 - Nouns]",визба<br>[Сет 12 - Именки]
fork<br>[Set 12 - Nouns],виљушка<br>[Сет 12 - Именки]
entrance<br>[Set 12 - Nouns],влез<br>[Сет 12 - Именки]
"value, worth<br>[Set 12 - Nouns]",вредност (ж)<br>[Сет 12 - Именки]
"landlord, landlady<br>[Set 12 - Nouns]","газда, газдарица<br>[Сет 12 - Именки]"
bachelor apartment<br>[Set 12 - Nouns],гарсониера<br>[Сет 12 - Именки]
garden<br>[Set 12 - Nouns],градина<br>[Сет 12 - Именки]
small couch; loveseat<br>[Set 12 - Nouns],двосед<br>[Сет 12 - Именки]
living room<br>[Set 12 - Nouns],дневна соба<br>[Сет 12 - Именки]
agreement<br>[Set 12 - Nouns],договор<br>[Сет 12 - Именки]
cupboard<br>[Set 12 - Nouns],долап<br>[Сет 12 - Именки]
small pot for making Turkish coffee<br>[Set 12 - Nouns],ѓезве<br>[Сет 12 - Именки]
wall<br>[Set 12 - Nouns],ѕид<br>[Сет 12 - Именки]
exit<br>[Set 12 - Nouns],излез<br>[Сет 12 - Именки]
bathtub<br>[Set 12 - Nouns],када<br>[Сет 12 - Именки]
"floor (of building), story<br>[Set 12 - Nouns]",кат<br>[Сет 12 - Именки]
flatweave carpet<br>[Set 12 - Nouns],килим<br>[Сет 12 - Именки]
rent<br>[Set 12 - Nouns],кирија<br>[Сет 12 - Именки]
chest of drawers<br>[Set 12 - Nouns],комода<br>[Сет 12 - Именки]
bed<br>[Set 12 - Nouns],кревет<br>[Сет 12 - Именки]
kitchen<br>[Set 12 - Nouns],кујна<br>[Сет 12 - Именки]
bathroom<br>[Set 12 - Nouns],купатило<br>[Сет 12 - Именки]
lamp<br>[Set 12 - Nouns],лампа<br>[Сет 12 - Именки]
elevator<br>[Set 12 - Nouns],лифт<br>[Сет 12 - Именки]
"table, little table<br>[Set 12 - Nouns]","маса, масичка<br>[Сет 12 - Именки]"
furniture<br>[Set 12 - Nouns],мебел<br>[Сет 12 - Именки]
sink<br>[Set 12 - Nouns],мијалник<br>[Сет 12 - Именки]
microwave (oven)<br>[Set 12 - Nouns],микробранова (печка)<br>[Сет 12 - Именки]
"opinion, viewpoint<br>[Set 12 - Nouns]",мислење<br>[Сет 12 - Именки]
city district<br>[Set 12 - Nouns],населба<br>[Сет 12 - Именки]
mirror<br>[Set 12 - Nouns],огледало<br>[Сет 12 - Именки]
"large cupboard, wardrobe<br>[Set 12 - Nouns]",орман<br>[Сет 12 - Именки]
steam heat<br>[Set 12 - Nouns],парно греење<br>[Сет 12 - Именки]
stove<br>[Set 12 - Nouns],печка<br>[Сет 12 - Именки]
basement<br>[Set 12 - Nouns],подрум<br>[Сет 12 - Именки]
shelf<br>[Set 12 - Nouns],полица<br>[Сет 12 - Именки]
"things, stuff<br>[Set 12 - Nouns]",работи<br>[Сет 12 - Именки]
oven<br>[Set 12 - Nouns],рерна<br>[Сет 12 - Именки]
hot plate<br>[Set 12 - Nouns],решо<br>[Сет 12 - Именки]
burner<br>[Set 12 - Nouns],рингла<br>[Сет 12 - Именки]
soap<br>[Set 12 - Nouns],сапун<br>[Сет 12 - Именки]
"stair, stairs<br>[Set 12 - Nouns]","скала, скали<br>[Сет 12 - Именки]"
bedroom<br>[Set 12 - Nouns],спална соба<br>[Сет 12 - Именки]
television set<br>[Set 12 - Nouns],телевизор<br>[Сет 12 - Именки]
"pot, saucepan<br>[Set 12 - Nouns]",тенџере<br>[Сет 12 - Именки]
toilet<br>[Set 12 - Nouns],тоалет<br>[Сет 12 - Именки]
couch<br>[Set 12 - Nouns],тросед<br>[Сет 12 - Именки]
dining<br>[Set 12 - Nouns],трпезарија<br>[Сет 12 - Именки]
shower<br>[Set 12 - Nouns],room туш<br>[Сет 12 - Именки]
drawer<br>[Set 12 - Nouns],фиока<br>[Сет 12 - Именки]
armchair<br>[Set 12 - Nouns],фотелја<br>[Сет 12 - Именки]
refrigerator<br>[Set 12 - Nouns],фрижидер<br>[Сет 12 - Именки]
wardrobe<br>[Set 12 - Nouns],шифоњер<br>[Сет 12 - Именки]
cupboard<br>[Set 12 - Nouns],шкаф<br>[Сет 12 - Именки]
stove<br>[Set 12 - Nouns],шпорет<br>[Сет 12 - Именки]
", дво, трособен  one, two, threeroom<br>[Set 12 - Adjectives]",едно<br>[Сет 12 - Придавки]
(un)furnished<br>[Set 12 - Adjectives],(не)наместен<br>[Сет 12 - Придавки]
sunny<br>[Set 12 - Adjectives],сончев<br>[Сет 12 - Придавки]
technical<br>[Set 12 - Adjectives],технички<br>[Сет 12 - Придавки]
depend on<br>[Set 12 - Verbs],зависи од<br>[Сет 12 - Глаголи]
select<br>[Set 12 - Verbs],избира/избере (а. избрав)<br>[Сет 12 - Глаголи]
rent; publish; give out<br>[Set 12 - Verbs],"издава/издаде (а. издадов, издаде)<br>[Сет 12 - Глаголи]"
to argue<br>[Set 12 - Verbs],(се) расправа<br>[Сет 12 - Глаголи]
place<br>[Set 12 - Verbs],сместува/смести<br>[Сет 12 - Глаголи]
find one’s way<br>[Set 12 - Verbs],се снаоѓа/се снајде<br>[Сет 12 - Глаголи]
agree<br>[Set 12 - Verbs],се согласува/се согласи<br>[Сет 12 - Глаголи]
place<br>[Set 12 - Verbs],става/стави<br>[Сет 12 - Глаголи]
organize<br>[Set 12 - Verbs],уредува/уреди<br>[Сет 12 - Глаголи]
monthly<br>[Set 12 - Adverbs],месечно<br>[Сет 12 - Прилози]
currently; at the moment<br>[Set 12 - Adverbs],моментално<br>[Сет 12 - Прилози]
usually<br>[Set 12 - Adverbs],обично<br>[Сет 12 - Прилози]
"beforehand, ahead, in advance премногу  too much, excessively<br>[Set 12 - Adverbs]",однапред<br>[Сет 12 - Прилози]
rarely<br>[Set 12 - Adverbs],ретко<br>[Сет 12 - Прилози]
by agreement<br>[Set 12 - Expressions],по договор<br>[Сет 12 - Изрази]
for rent<br>[Set 12 - Expressions],под кирија<br>[Сет 12 - Изрази]
than<br>[Set 12 - Conjunctions],отколку<br>[Сет 12 - Сврзници]
due to the fact that...<br>[Set 12 - Conjunctions],поради тоа што<br>[Сет 12 - Сврзници]
too<br>[Set 12 - Prefix],пре<br>[Сет 12 - Префикс]
